Nazwa pliku;Oczekiwana wiadomość;Odczytana wiadomość;Ocena
8344-v1.png;8344;8344;Poprawna
8344-v2.png;8344;8344;Poprawna
8344-v3.png;8344;8344;Poprawna
8344-v4.png;8344;8344;Poprawna
8348-v1.png;8348;8348;Poprawna
8348-v2.png;8348;8348;Poprawna
8348-v3.png;8348;8348;Poprawna
8348-v4.png;8348;8348;Poprawna
8350-v1.png;8350;8350;Poprawna
8350-v2.png;8350;8350;Poprawna
8350-v3.png;8350;8350;Poprawna
8350-v4.png;8350;8350;Poprawna
8351-v1.png;8351;8351;Poprawna
8351-v2.png;8351;8351;Poprawna
8351-v3.png;8351;8351;Poprawna
8351-v4.png;8351;8351;Poprawna
8353-v1.png;8353;8353;Poprawna
8353-v2.png;8353;8353;Poprawna
8353-v3.png;8353;8353;Poprawna
8353-v4.png;8353;8353;Poprawna
8357-v1.png;8357;8357;Poprawna
8357-v2.png;8357;8357;Poprawna
8357-v3.png;8357;8357;Poprawna
8357-v4.png;8357;8357;Poprawna
8364-v1.png;8364;8364;Poprawna
8364-v2.png;8364;8364;Poprawna
8364-v3.png;8364;8364;Poprawna
8364-v4.png;8364;8364;Poprawna
8367-v1.png;8367;8367;Poprawna
8367-v2.png;8367;8367;Poprawna
8367-v3.png;8367;8367;Poprawna
8367-v4.png;8367;8367;Poprawna
8370-v1.png;8370;8370;Poprawna
8370-v2.png;8370;8370;Poprawna
8370-v3.png;8370;8370;Poprawna
8370-v4.png;8370;8370;Poprawna
8373-v1.png;8373;8373;Poprawna
8373-v2.png;8373;8373;Poprawna
8373-v3.png;8373;8373;Poprawna
8373-v4.png;8373;8373;Poprawna
8375-v1.png;8375;8375;Poprawna
8375-v2.png;8375;8375;Poprawna
8375-v3.png;8375;8375;Poprawna
8375-v4.png;8375;8375;Poprawna
8380-v1.png;8380;8380;Poprawna
8380-v2.png;8380;8380;Poprawna
8380-v3.png;8380;8380;Poprawna
8380-v4.png;8380;8380;Poprawna
8388-v1.png;8388;8388;Poprawna
8388-v2.png;8388;8388;Poprawna
8388-v3.png;8388;8388;Poprawna
8388-v4.png;8388;8388;Poprawna
8389-v1.png;8389;8389;Poprawna
8389-v2.png;8389;8389;Poprawna
8389-v3.png;8389;8389;Poprawna
8389-v4.png;8389;8389;Poprawna
8393-v1.png;8393;8393;Poprawna
8393-v2.png;8393;8393;Poprawna
8393-v3.png;8393;8393;Poprawna
8393-v4.png;8393;8393;Poprawna
8398-v1.png;8398;8398;Poprawna
8398-v2.png;8398;8398;Poprawna
8398-v3.png;8398;8398;Poprawna
8398-v4.png;8398;8398;Poprawna
8404-v1.png;8404;8404;Poprawna
8404-v2.png;8404;8404;Poprawna
8404-v3.png;8404;8404;Poprawna
8404-v4.png;8404;8404;Poprawna
8407-v1.png;8407;8407;Poprawna
8407-v2.png;8407;8407;Poprawna
8407-v3.png;8407;8407;Poprawna
8407-v4.png;8407;8407;Poprawna
8409-v1.png;8409;8409;Poprawna
8409-v2.png;8409;8409;Poprawna
8409-v3.png;8409;8409;Poprawna
8409-v4.png;8409;8409;Poprawna
8412-v1.png;8412;8412;Poprawna
8412-v2.png;8412;8412;Poprawna
8412-v3.png;8412;8412;Poprawna
8412-v4.png;8412;8412;Poprawna
8416-v1.png;8416;8416;Poprawna
8416-v2.png;8416;8416;Poprawna
8416-v3.png;8416;8416;Poprawna
8416-v4.png;8416;8416;Poprawna
8417-v1.png;8417;8417;Poprawna
8417-v2.png;8417;8417;Poprawna
8417-v3.png;8417;8417;Poprawna
8417-v4.png;8417;8417;Poprawna
8426-v1.png;8426;8426;Poprawna
8426-v2.png;8426;8426;Poprawna
8426-v3.png;8426;8426;Poprawna
8426-v4.png;8426;8426;Poprawna
8431-v1.png;8431;8431;Poprawna
8431-v2.png;8431;8431;Poprawna
8431-v3.png;8431;8431;Poprawna
8431-v4.png;8431;8431;Poprawna
8435-v1.png;8435;8435;Poprawna
8435-v2.png;8435;8435;Poprawna
8435-v3.png;8435;8435;Poprawna
8435-v4.png;8435;8435;Poprawna
8436-v1.png;8436;8436;Poprawna
8436-v2.png;8436;8436;Poprawna
8436-v3.png;8436;8436;Poprawna
8436-v4.png;8436;8436;Poprawna
8437-v1.png;8437;8437;Poprawna
8437-v2.png;8437;8437;Poprawna
8437-v3.png;8437;8437;Poprawna
8437-v4.png;8437;8437;Poprawna
8438-v1.png;8438;8438;Poprawna
8438-v2.png;8438;8438;Poprawna
8438-v3.png;8438;8438;Poprawna
8438-v4.png;8438;8438;Poprawna
8439-v1.png;8439;8439;Poprawna
8439-v2.png;8439;8439;Poprawna
8439-v3.png;8439;8439;Poprawna
8439-v4.png;8439;8439;Poprawna
8442-v1.png;8442;8442;Poprawna
8442-v2.png;8442;8442;Poprawna
8442-v3.png;8442;8442;Poprawna
8442-v4.png;8442;8442;Poprawna
8444-v1.png;8444;8444;Poprawna
8444-v2.png;8444;8444;Poprawna
8444-v3.png;8444;8444;Poprawna
8444-v4.png;8444;8444;Poprawna
8446-v1.png;8446;8446;Poprawna
8446-v2.png;8446;8446;Poprawna
8446-v3.png;8446;8446;Poprawna
8446-v4.png;8446;8446;Poprawna
8450-v1.png;8450;8450;Poprawna
8450-v2.png;8450;8450;Poprawna
8450-v3.png;8450;8450;Poprawna
8450-v4.png;8450;8450;Poprawna
8465-v1.png;8465;8465;Poprawna
8465-v2.png;8465;8465;Poprawna
8465-v3.png;8465;8465;Poprawna
8465-v4.png;8465;8465;Poprawna
8468-v1.png;8468;8468;Poprawna
8468-v2.png;8468;8468;Poprawna
8468-v3.png;8468;8468;Poprawna
8468-v4.png;8468;8468;Poprawna
8469-v1.png;8469;8469;Poprawna
8469-v2.png;8469;8469;Poprawna
8469-v3.png;8469;8469;Poprawna
8469-v4.png;8469;8469;Poprawna
8477-v1.png;8477;8477;Poprawna
8477-v2.png;8477;8477;Poprawna
8477-v3.png;8477;8477;Poprawna
8477-v4.png;8477;8477;Poprawna
8478-v1.png;8478;8478;Poprawna
8478-v2.png;8478;8478;Poprawna
8478-v3.png;8478;8478;Poprawna
8478-v4.png;8478;8478;Poprawna
8479-v1.png;8479;8479;Poprawna
8479-v2.png;8479;8479;Poprawna
8479-v3.png;8479;8479;Poprawna
8479-v4.png;8479;8479;Poprawna
8480-v1.png;8480;8480;Poprawna
8480-v2.png;8480;8480;Poprawna
8480-v3.png;8480;8480;Poprawna
8480-v4.png;8480;8480;Poprawna
8482-v1.png;8482;8482;Poprawna
8482-v2.png;8482;8482;Poprawna
8482-v3.png;8482;8482;Poprawna
8482-v4.png;8482;8482;Poprawna
8486-v1.png;8486;8486;Poprawna
8486-v2.png;8486;8486;Poprawna
8486-v3.png;8486;8486;Poprawna
8486-v4.png;8486;8486;Poprawna
8488-v1.png;8488;8488;Poprawna
8488-v2.png;8488;8488;Poprawna
8488-v3.png;8488;8488;Poprawna
8488-v4.png;8488;8488;Poprawna
8490-v1.png;8490;8490;Poprawna
8490-v2.png;8490;8490;Poprawna
8490-v3.png;8490;8490;Poprawna
8490-v4.png;8490;8490;Poprawna
8492-v1.png;8492;8492;Poprawna
8492-v2.png;8492;8492;Poprawna
8492-v3.png;8492;8492;Poprawna
8492-v4.png;8492;8492;Poprawna
8493-v1.png;8493;8493;Poprawna
8493-v2.png;8493;8493;Poprawna
8493-v3.png;8493;8493;Poprawna
8493-v4.png;8493;8493;Poprawna
8494-v1.png;8494;8494;Poprawna
8494-v2.png;8494;8494;Poprawna
8494-v3.png;8494;8494;Poprawna
8494-v4.png;8494;8494;Poprawna
8498-v1.png;8498;8498;Poprawna
8498-v2.png;8498;8498;Poprawna
8498-v3.png;8498;8498;Poprawna
8498-v4.png;8498;8498;Poprawna
8503-v1.png;8503;8503;Poprawna
8503-v2.png;8503;8503;Poprawna
8503-v3.png;8503;8503;Poprawna
8503-v4.png;8503;8503;Poprawna
8504-v1.png;8504;8504;Poprawna
8504-v2.png;8504;8504;Poprawna
8504-v3.png;8504;8504;Poprawna
8504-v4.png;8504;8504;Poprawna
8509-v1.png;8509;8509;Poprawna
8509-v2.png;8509;8509;Poprawna
8509-v3.png;8509;8509;Poprawna
8509-v4.png;8509;8509;Poprawna
8510-v1.png;8510;8510;Poprawna
8510-v2.png;8510;8510;Poprawna
8510-v3.png;8510;8510;Poprawna
8510-v4.png;8510;8510;Poprawna
8511-v1.png;8511;8511;Poprawna
8511-v2.png;8511;8511;Poprawna
8511-v3.png;8511;8511;Poprawna
8511-v4.png;8511;8511;Poprawna
8513-v1.png;8513;8513;Poprawna
8513-v2.png;8513;8513;Poprawna
8513-v3.png;8513;8513;Poprawna
8513-v4.png;8513;8513;Poprawna
8514-v1.png;8514;8514;Poprawna
8514-v2.png;8514;8514;Poprawna
8514-v3.png;8514;8514;Poprawna
8514-v4.png;8514;8514;Poprawna
8522-v1.png;8522;8522;Poprawna
8522-v2.png;8522;8522;Poprawna
8522-v3.png;8522;8522;Poprawna
8522-v4.png;8522;8522;Poprawna
8527-v1.png;8527;8527;Poprawna
8527-v2.png;8527;8527;Poprawna
8527-v3.png;8527;8527;Poprawna
8527-v4.png;8527;8527;Poprawna
8532-v1.png;8532;8532;Poprawna
8532-v2.png;8532;8532;Poprawna
8532-v3.png;8532;8532;Poprawna
8532-v4.png;8532;8532;Poprawna
8534-v1.png;8534;8534;Poprawna
8534-v2.png;8534;8534;Poprawna
8534-v3.png;8534;8534;Poprawna
8534-v4.png;8534;8534;Poprawna
8536-v1.png;8536;8536;Poprawna
8536-v2.png;8536;8536;Poprawna
8536-v3.png;8536;8536;Poprawna
8536-v4.png;8536;8536;Poprawna
8537-v1.png;8537;8537;Poprawna
8537-v2.png;8537;8537;Poprawna
8537-v3.png;8537;8537;Poprawna
8537-v4.png;8537;8537;Poprawna
8545-v1.png;8545;8545;Poprawna
8545-v2.png;8545;8545;Poprawna
8545-v3.png;8545;8545;Poprawna
8545-v4.png;8545;8545;Poprawna
8547-v1.png;8547;8547;Poprawna
8547-v2.png;8547;8547;Poprawna
8547-v3.png;8547;8547;Poprawna
8547-v4.png;8547;8547;Poprawna
8554-v1.png;8554;8554;Poprawna
8554-v2.png;8554;8554;Poprawna
8554-v3.png;8554;8554;Poprawna
8554-v4.png;8554;8554;Poprawna
8556-v1.png;8556;8556;Poprawna
8556-v2.png;8556;8556;Poprawna
8556-v3.png;8556;8556;Poprawna
8556-v4.png;8556;8556;Poprawna
8557-v1.png;8557;8557;Poprawna
8557-v2.png;8557;8557;Poprawna
8557-v3.png;8557;8557;Poprawna
8557-v4.png;8557;8557;Poprawna
8560-v1.png;8560;8560;Poprawna
8560-v2.png;8560;8560;Poprawna
8560-v3.png;8560;8560;Poprawna
8560-v4.png;8560;8560;Poprawna
8565-v1.png;8565;8565;Poprawna
8565-v2.png;8565;8565;Poprawna
8565-v3.png;8565;8565;Poprawna
8565-v4.png;8565;8565;Poprawna
8566-v1.png;8566;8566;Poprawna
8566-v2.png;8566;8566;Poprawna
8566-v3.png;8566;8566;Poprawna
8566-v4.png;8566;8566;Poprawna
8569-v1.png;8569;8569;Poprawna
8569-v2.png;8569;8569;Poprawna
8569-v3.png;8569;8569;Poprawna
8569-v4.png;8569;8569;Poprawna
8576-v1.png;8576;8576;Poprawna
8576-v2.png;8576;8576;Poprawna
8576-v3.png;8576;8576;Poprawna
8576-v4.png;8576;8576;Poprawna
8584-v1.png;8584;8584;Poprawna
8584-v2.png;8584;8584;Poprawna
8584-v3.png;8584;8584;Poprawna
8584-v4.png;8584;8584;Poprawna
8589-v1.png;8589;8589;Poprawna
8589-v2.png;8589;8589;Poprawna
8589-v3.png;8589;8589;Poprawna
8589-v4.png;8589;8589;Poprawna
8590-v1.png;8590;8590;Poprawna
8590-v2.png;8590;8590;Poprawna
8590-v3.png;8590;8590;Poprawna
8590-v4.png;8590;8590;Poprawna
8595-v1.png;8595;8595;Poprawna
8595-v2.png;8595;8595;Poprawna
8595-v3.png;8595;8595;Poprawna
8595-v4.png;8595;8595;Poprawna
8597-v1.png;8597;8597;Poprawna
8597-v2.png;8597;8597;Poprawna
8597-v3.png;8597;8597;Poprawna
8597-v4.png;8597;8597;Poprawna
8601-v1.png;8601;8601;Poprawna
8601-v2.png;8601;8601;Poprawna
8601-v3.png;8601;8601;Poprawna
8601-v4.png;8601;8601;Poprawna
8604-v1.png;8604;8604;Poprawna
8604-v2.png;8604;8604;Poprawna
8604-v3.png;8604;8604;Poprawna
8604-v4.png;8604;8604;Poprawna
8606-v1.png;8606;8606;Poprawna
8606-v2.png;8606;8606;Poprawna
8606-v3.png;8606;8606;Poprawna
8606-v4.png;8606;8606;Poprawna
8607-v1.png;8607;8607;Poprawna
8607-v2.png;8607;8607;Poprawna
8607-v3.png;8607;8607;Poprawna
8607-v4.png;8607;8607;Poprawna
8611-v1.png;8611;8611;Poprawna
8611-v2.png;8611;8611;Poprawna
8611-v3.png;8611;8611;Poprawna
8611-v4.png;8611;8611;Poprawna
8619-v1.png;8619;8619;Poprawna
8619-v2.png;8619;8619;Poprawna
8619-v3.png;8619;8619;Poprawna
8619-v4.png;8619;8619;Poprawna
8627-v1.png;8627;8627;Poprawna
8627-v2.png;8627;8627;Poprawna
8627-v3.png;8627;8627;Poprawna
8627-v4.png;8627;8627;Poprawna
8628-v1.png;8628;8628;Poprawna
8628-v2.png;8628;8628;Poprawna
8628-v3.png;8628;8628;Poprawna
8628-v4.png;8628;8628;Poprawna
8629-v1.png;8629;8629;Poprawna
8629-v2.png;8629;8629;Poprawna
8629-v3.png;8629;8629;Poprawna
8629-v4.png;8629;8629;Poprawna
8630-v1.png;8630;8630;Poprawna
8630-v2.png;8630;8630;Poprawna
8630-v3.png;8630;8630;Poprawna
8630-v4.png;8630;8630;Poprawna
8631-v1.png;8631;8631;Poprawna
8631-v2.png;8631;8631;Poprawna
8631-v3.png;8631;8631;Poprawna
8631-v4.png;8631;8631;Poprawna
8632-v1.png;8632;8632;Poprawna
8632-v2.png;8632;8632;Poprawna
8632-v3.png;8632;8632;Poprawna
8632-v4.png;8632;8632;Poprawna
8643-v1.png;8643;8643;Poprawna
8643-v2.png;8643;8643;Poprawna
8643-v3.png;8643;8643;Poprawna
8643-v4.png;8643;8643;Poprawna
8646-v1.png;8646;8646;Poprawna
8646-v2.png;8646;8646;Poprawna
8646-v3.png;8646;8646;Poprawna
8646-v4.png;8646;8646;Poprawna
8656-v1.png;8656;8656;Poprawna
8656-v2.png;8656;8656;Poprawna
8656-v3.png;8656;8656;Poprawna
8656-v4.png;8656;8656;Poprawna
8661-v1.png;8661;8661;Poprawna
8661-v2.png;8661;8661;Poprawna
8661-v3.png;8661;8661;Poprawna
8661-v4.png;8661;8661;Poprawna
8662-v1.png;8662;8662;Poprawna
8662-v2.png;8662;8662;Poprawna
8662-v3.png;8662;8662;Poprawna
8662-v4.png;8662;8662;Poprawna
8667-v1.png;8667;8667;Poprawna
8667-v2.png;8667;8667;Poprawna
8667-v3.png;8667;8667;Poprawna
8667-v4.png;8667;8667;Poprawna
8678-v1.png;8678;8678;Poprawna
8678-v2.png;8678;8678;Poprawna
8678-v3.png;8678;8678;Poprawna
8678-v4.png;8678;8678;Poprawna
8683-v1.png;8683;8683;Poprawna
8683-v2.png;8683;8683;Poprawna
8683-v3.png;8683;8683;Poprawna
8683-v4.png;8683;8683;Poprawna
8687-v1.png;8687;8687;Poprawna
8687-v2.png;8687;8687;Poprawna
8687-v3.png;8687;8687;Poprawna
8687-v4.png;8687;8687;Poprawna
8690-v1.png;8690;8690;Poprawna
8690-v2.png;8690;8690;Poprawna
8690-v3.png;8690;8690;Poprawna
8690-v4.png;8690;8690;Poprawna
8692-v1.png;8692;8692;Poprawna
8692-v2.png;8692;8692;Poprawna
8692-v3.png;8692;8692;Poprawna
8692-v4.png;8692;8692;Poprawna
8696-v1.png;8696;8696;Poprawna
8696-v2.png;8696;8696;Poprawna
8696-v3.png;8696;8696;Poprawna
8696-v4.png;8696;8696;Poprawna
8709-v1.png;8709;8709;Poprawna
8709-v2.png;8709;8709;Poprawna
8709-v3.png;8709;8709;Poprawna
8709-v4.png;8709;8709;Poprawna
8710-v1.png;8710;8710;Poprawna
8710-v2.png;8710;8710;Poprawna
8710-v3.png;8710;8710;Poprawna
8710-v4.png;8710;8710;Poprawna
8713-v1.png;8713;8713;Poprawna
8713-v2.png;8713;8713;Poprawna
8713-v3.png;8713;8713;Poprawna
8713-v4.png;8713;8713;Poprawna
8716-v1.png;8716;8716;Poprawna
8716-v2.png;8716;8716;Poprawna
8716-v3.png;8716;8716;Poprawna
8716-v4.png;8716;8716;Poprawna
8717-v1.png;8717;8717;Poprawna
8717-v2.png;8717;8717;Poprawna
8717-v3.png;8717;8717;Poprawna
8717-v4.png;8717;8717;Poprawna
8723-v1.png;8723;8723;Poprawna
8723-v2.png;8723;8723;Poprawna
8723-v3.png;8723;8723;Poprawna
8723-v4.png;8723;8723;Poprawna
8725-v1.png;8725;8725;Poprawna
8725-v2.png;8725;8725;Poprawna
8725-v3.png;8725;8725;Poprawna
8725-v4.png;8725;8725;Poprawna
8727-v1.png;8727;8727;Poprawna
8727-v2.png;8727;8727;Poprawna
8727-v3.png;8727;8727;Poprawna
8727-v4.png;8727;8727;Poprawna
8732-v1.png;8732;8732;Poprawna
8732-v2.png;8732;8732;Poprawna
8732-v3.png;8732;8732;Poprawna
8732-v4.png;8732;8732;Poprawna
8738-v1.png;8738;8738;Poprawna
8738-v2.png;8738;8738;Poprawna
8738-v3.png;8738;8738;Poprawna
8738-v4.png;8738;8738;Poprawna
8743-v1.png;8743;8743;Poprawna
8743-v2.png;8743;8743;Poprawna
8743-v3.png;8743;8743;Poprawna
8743-v4.png;8743;8743;Poprawna
8748-v1.png;8748;8748;Poprawna
8748-v2.png;8748;8748;Poprawna
8748-v3.png;8748;8748;Poprawna
8748-v4.png;8748;8748;Poprawna
8751-v1.png;8751;8751;Poprawna
8751-v2.png;8751;8751;Poprawna
8751-v3.png;8751;8751;Poprawna
8751-v4.png;8751;8751;Poprawna
8752-v1.png;8752;8752;Poprawna
8752-v2.png;8752;8752;Poprawna
8752-v3.png;8752;8752;Poprawna
8752-v4.png;8752;8752;Poprawna
8756-v1.png;8756;8756;Poprawna
8756-v2.png;8756;8756;Poprawna
8756-v3.png;8756;8756;Poprawna
8756-v4.png;8756;8756;Poprawna
8758-v1.png;8758;8758;Poprawna
8758-v2.png;8758;8758;Poprawna
8758-v3.png;8758;8758;Poprawna
8758-v4.png;8758;8758;Poprawna
8759-v1.png;8759;8759;Poprawna
8759-v2.png;8759;8759;Poprawna
8759-v3.png;8759;8759;Poprawna
8759-v4.png;8759;8759;Poprawna
8769-v1.png;8769;8769;Poprawna
8769-v2.png;8769;8769;Poprawna
8769-v3.png;8769;8769;Poprawna
8769-v4.png;8769;8769;Poprawna
8778-v1.png;8778;8778;Poprawna
8778-v2.png;8778;8778;Poprawna
8778-v3.png;8778;8778;Poprawna
8778-v4.png;8778;8778;Poprawna
8786-v1.png;8786;8786;Poprawna
8786-v2.png;8786;8786;Poprawna
8786-v3.png;8786;8786;Poprawna
8786-v4.png;8786;8786;Poprawna
8789-v1.png;8789;8789;Poprawna
8789-v2.png;8789;8789;Poprawna
8789-v3.png;8789;8789;Poprawna
8789-v4.png;8789;8789;Poprawna
8793-v1.png;8793;8793;Poprawna
8793-v2.png;8793;8793;Poprawna
8793-v3.png;8793;8793;Poprawna
8793-v4.png;8793;8793;Poprawna
8797-v1.png;8797;8797;Poprawna
8797-v2.png;8797;8797;Poprawna
8797-v3.png;8797;8797;Poprawna
8797-v4.png;8797;8797;Poprawna
8803-v1.png;8803;8803;Poprawna
8803-v2.png;8803;8803;Poprawna
8803-v3.png;8803;8803;Poprawna
8803-v4.png;8803;8803;Poprawna
8807-v1.png;8807;8807;Poprawna
8807-v2.png;8807;8807;Poprawna
8807-v3.png;8807;8807;Poprawna
8807-v4.png;8807;8807;Poprawna
8809-v1.png;8809;8809;Poprawna
8809-v2.png;8809;8809;Poprawna
8809-v3.png;8809;8809;Poprawna
8809-v4.png;8809;8809;Poprawna
8811-v1.png;8811;8811;Poprawna
8811-v2.png;8811;8811;Poprawna
8811-v3.png;8811;8811;Poprawna
8811-v4.png;8811;8811;Poprawna
8813-v1.png;8813;8813;Poprawna
8813-v2.png;8813;8813;Poprawna
8813-v3.png;8813;8813;Poprawna
8813-v4.png;8813;8813;Poprawna
8816-v1.png;8816;8816;Poprawna
8816-v2.png;8816;8816;Poprawna
8816-v3.png;8816;8816;Poprawna
8816-v4.png;8816;8816;Poprawna
8818-v1.png;8818;8818;Poprawna
8818-v2.png;8818;8818;Poprawna
8818-v3.png;8818;8818;Poprawna
8818-v4.png;8818;8818;Poprawna
8819-v1.png;8819;8819;Poprawna
8819-v2.png;8819;8819;Poprawna
8819-v3.png;8819;8819;Poprawna
8819-v4.png;8819;8819;Poprawna
8820-v1.png;8820;8820;Poprawna
8820-v2.png;8820;8820;Poprawna
8820-v3.png;8820;8820;Poprawna
8820-v4.png;8820;8820;Poprawna
8826-v1.png;8826;8826;Poprawna
8826-v2.png;8826;8826;Poprawna
8826-v3.png;8826;8826;Poprawna
8826-v4.png;8826;8826;Poprawna
8830-v1.png;8830;8830;Poprawna
8830-v2.png;8830;8830;Poprawna
8830-v3.png;8830;8830;Poprawna
8830-v4.png;8830;8830;Poprawna
8833-v1.png;8833;8833;Poprawna
8833-v2.png;8833;8833;Poprawna
8833-v3.png;8833;8833;Poprawna
8833-v4.png;8833;8833;Poprawna
8835-v1.png;8835;8835;Poprawna
8835-v2.png;8835;8835;Poprawna
8835-v3.png;8835;8835;Poprawna
8835-v4.png;8835;8835;Poprawna
8841-v1.png;8841;8841;Poprawna
8841-v2.png;8841;8841;Poprawna
8841-v3.png;8841;8841;Poprawna
8841-v4.png;8841;8841;Poprawna
8842-v1.png;8842;8842;Poprawna
8842-v2.png;8842;8842;Poprawna
8842-v3.png;8842;8842;Poprawna
8842-v4.png;8842;8842;Poprawna
8843-v1.png;8843;8843;Poprawna
8843-v2.png;8843;8843;Poprawna
8843-v3.png;8843;8843;Poprawna
8843-v4.png;8843;8843;Poprawna
8846-v1.png;8846;8846;Poprawna
8846-v2.png;8846;8846;Poprawna
8846-v3.png;8846;8846;Poprawna
8846-v4.png;8846;8846;Poprawna
8851-v1.png;8851;8851;Poprawna
8851-v2.png;8851;8851;Poprawna
8851-v3.png;8851;8851;Poprawna
8851-v4.png;8851;8851;Poprawna
8860-v1.png;8860;8860;Poprawna
8860-v2.png;8860;8860;Poprawna
8860-v3.png;8860;8860;Poprawna
8860-v4.png;8860;8860;Poprawna
8869-v1.png;8869;8869;Poprawna
8869-v2.png;8869;8869;Poprawna
8869-v3.png;8869;8869;Poprawna
8869-v4.png;8869;8869;Poprawna
8870-v1.png;8870;8870;Poprawna
8870-v2.png;8870;8870;Poprawna
8870-v3.png;8870;8870;Poprawna
8870-v4.png;8870;8870;Poprawna
8871-v1.png;8871;8871;Poprawna
8871-v2.png;8871;8871;Poprawna
8871-v3.png;8871;8871;Poprawna
8871-v4.png;8871;8871;Poprawna
8874-v1.png;8874;8874;Poprawna
8874-v2.png;8874;8874;Poprawna
8874-v3.png;8874;8874;Poprawna
8874-v4.png;8874;8874;Poprawna
8876-v1.png;8876;8876;Poprawna
8876-v2.png;8876;8876;Poprawna
8876-v3.png;8876;8876;Poprawna
8876-v4.png;8876;8876;Poprawna
8880-v1.png;8880;8880;Poprawna
8880-v2.png;8880;8880;Poprawna
8880-v3.png;8880;8880;Poprawna
8880-v4.png;8880;8880;Poprawna
8881-v1.png;8881;8881;Poprawna
8881-v2.png;8881;8881;Poprawna
8881-v3.png;8881;8881;Poprawna
8881-v4.png;8881;8881;Poprawna
8891-v1.png;8891;8891;Poprawna
8891-v2.png;8891;8891;Poprawna
8891-v3.png;8891;8891;Poprawna
8891-v4.png;8891;8891;Poprawna
8894-v1.png;8894;8894;Poprawna
8894-v2.png;8894;8894;Poprawna
8894-v3.png;8894;8894;Poprawna
8894-v4.png;8894;8894;Poprawna
8896-v1.png;8896;8896;Poprawna
8896-v2.png;8896;8896;Poprawna
8896-v3.png;8896;8896;Poprawna
8896-v4.png;8896;8896;Poprawna
8899-v1.png;8899;8899;Poprawna
8899-v2.png;8899;8899;Poprawna
8899-v3.png;8899;8899;Poprawna
8899-v4.png;8899;8899;Poprawna
8908-v1.png;8908;8908;Poprawna
8908-v2.png;8908;8908;Poprawna
8908-v3.png;8908;8908;Poprawna
8908-v4.png;8908;8908;Poprawna
8909-v1.png;8909;8909;Poprawna
8909-v2.png;8909;8909;Poprawna
8909-v3.png;8909;8909;Poprawna
8909-v4.png;8909;8909;Poprawna
8911-v1.png;8911;8911;Poprawna
8911-v2.png;8911;8911;Poprawna
8911-v3.png;8911;8911;Poprawna
8911-v4.png;8911;8911;Poprawna
8916-v1.png;8916;8916;Poprawna
8916-v2.png;8916;8916;Poprawna
8916-v3.png;8916;8916;Poprawna
8916-v4.png;8916;8916;Poprawna
8920-v1.png;8920;8920;Poprawna
8920-v2.png;8920;8920;Poprawna
8920-v3.png;8920;8920;Poprawna
8920-v4.png;8920;8920;Poprawna
8931-v1.png;8931;8931;Poprawna
8931-v2.png;8931;8931;Poprawna
8931-v3.png;8931;8931;Poprawna
8931-v4.png;8931;8931;Poprawna
8932-v1.png;8932;8932;Poprawna
8932-v2.png;8932;8932;Poprawna
8932-v3.png;8932;8932;Poprawna
8932-v4.png;8932;8932;Poprawna
8935-v1.png;8935;8935;Poprawna
8935-v2.png;8935;8935;Poprawna
8935-v3.png;8935;8935;Poprawna
8935-v4.png;8935;8935;Poprawna
8936-v1.png;8936;8936;Poprawna
8936-v2.png;8936;8936;Poprawna
8936-v3.png;8936;8936;Poprawna
8936-v4.png;8936;8936;Poprawna
8940-v1.png;8940;8940;Poprawna
8940-v2.png;8940;8940;Poprawna
8940-v3.png;8940;8940;Poprawna
8940-v4.png;8940;8940;Poprawna
8943-v1.png;8943;8943;Poprawna
8943-v2.png;8943;8943;Poprawna
8943-v3.png;8943;8943;Poprawna
8943-v4.png;8943;8943;Poprawna
8947-v1.png;8947;8947;Poprawna
8947-v2.png;8947;8947;Poprawna
8947-v3.png;8947;8947;Poprawna
8947-v4.png;8947;8947;Poprawna
8949-v1.png;8949;8949;Poprawna
8949-v2.png;8949;8949;Poprawna
8949-v3.png;8949;8949;Poprawna
8949-v4.png;8949;8949;Poprawna
8950-v1.png;8950;8950;Poprawna
8950-v2.png;8950;8950;Poprawna
8950-v3.png;8950;8950;Poprawna
8950-v4.png;8950;8950;Poprawna
8954-v1.png;8954;8954;Poprawna
8954-v2.png;8954;8954;Poprawna
8954-v3.png;8954;8954;Poprawna
8954-v4.png;8954;8954;Poprawna
8959-v1.png;8959;8959;Poprawna
8959-v2.png;8959;8959;Poprawna
8959-v3.png;8959;8959;Poprawna
8959-v4.png;8959;8959;Poprawna
8961-v1.png;8961;8961;Poprawna
8961-v2.png;8961;8961;Poprawna
8961-v3.png;8961;8961;Poprawna
8961-v4.png;8961;8961;Poprawna
8964-v1.png;8964;8964;Poprawna
8964-v2.png;8964;8964;Poprawna
8964-v3.png;8964;8964;Poprawna
8964-v4.png;8964;8964;Poprawna
8966-v1.png;8966;8966;Poprawna
8966-v2.png;8966;8966;Poprawna
8966-v3.png;8966;8966;Poprawna
8966-v4.png;8966;8966;Poprawna
8968-v1.png;8968;8968;Poprawna
8968-v2.png;8968;8968;Poprawna
8968-v3.png;8968;8968;Poprawna
8968-v4.png;8968;8968;Poprawna
8970-v1.png;8970;8970;Poprawna
8970-v2.png;8970;8970;Poprawna
8970-v3.png;8970;8970;Poprawna
8970-v4.png;8970;8970;Poprawna
8977-v1.png;8977;8977;Poprawna
8977-v2.png;8977;8977;Poprawna
